sentence_id,triple_id,variant,text,manipulation,template_id,split,template_split,entity_split,semantic_agent,semantic_recipient,event_lemma,event_state,cause_holder_role,causal_relation,role_assignment,polarity,temporal_relation,agent_identity_eligible,recipient_identity_eligible,role_assignment_eligible,event_state_eligible,cause_holder_role_eligible,causal_relation_eligible,polarity_eligible,temporal_relation_eligible
polarity_style_0_002__paraphrase,polarity_style_0_002,paraphrase,"Since the lamp was broken, Clara did mend it.",polarity,polarity_style_0,dev,dev,dev,Clara,Hugo,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_002__counterfactual,polarity_style_0_002,counterfactual,"Because the lamp was broken, Clara did not fix it.",polarity,polarity_style_0,dev,dev,dev,Clara,Hugo,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_003__base,polarity_style_0_003,base,Diego did repair the gate because it was broken.,polarity,polarity_style_0,dev,dev,dev,Diego,Inez,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_003__paraphrase,polarity_style_0_003,paraphrase,"Since the gate was broken, Diego did mend it.",polarity,polarity_style_0,dev,dev,dev,Diego,Inez,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_003__counterfactual,polarity_style_0_003,counterfactual,"Because the gate was broken, Diego did not fix it.",polarity,polarity_style_0,dev,dev,dev,Diego,Inez,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_004__base,polarity_style_0_004,base,Elena did repair the engine because it was broken.,polarity,polarity_style_0,dev,dev,dev,Elena,Jonah,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_004__paraphrase,polarity_style_0_004,paraphrase,"Since the engine was broken, Elena did mend it.",polarity,polarity_style_0,dev,dev,dev,Elena,Jonah,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_004__counterfactual,polarity_style_0_004,counterfactual,"Because the engine was broken, Elena did not fix it.",polarity,polarity_style_0,dev,dev,dev,Elena,Jonah,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_005__base,polarity_style_0_005,base,Farid did repair the bike because it was broken.,polarity,polarity_style_0,dev,dev,dev,Farid,Keira,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_005__paraphrase,polarity_style_0_005,paraphrase,"Since the bike was broken, Farid did mend it.",polarity,polarity_style_0,dev,dev,dev,Farid,Keira,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_005__counterfactual,polarity_style_0_005,counterfactual,"Because the bike was broken, Farid did not fix it.",polarity,polarity_style_0,dev,dev,dev,Farid,Keira,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_006__base,polarity_style_0_006,base,Grace did repair the radio because it was broken.,polarity,polarity_style_0,dev,dev,dev,Grace,Liam,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_006__paraphrase,polarity_style_0_006,paraphrase,"Since the radio was broken, Grace did mend it.",polarity,polarity_style_0,dev,dev,dev,Grace,Liam,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_006__counterfactual,polarity_style_0_006,counterfactual,"Because the radio was broken, Grace did not fix it.",polarity,polarity_style_0,dev,dev,dev,Grace,Liam,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_007__base,polarity_style_0_007,base,Hugo did repair the lamp because it was broken.,polarity,polarity_style_0,dev,dev,dev,Hugo,Maya,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_007__paraphrase,polarity_style_0_007,paraphrase,"Since the lamp was broken, Hugo did mend it.",polarity,polarity_style_0,dev,dev,dev,Hugo,Maya,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_007__counterfactual,polarity_style_0_007,counterfactual,"Because the lamp was broken, Hugo did not fix it.",polarity,polarity_style_0,dev,dev,dev,Hugo,Maya,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_008__base,polarity_style_0_008,base,Inez did repair the gate because it was broken.,polarity,polarity_style_0,dev,dev,dev,Inez,Noah,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_008__paraphrase,polarity_style_0_008,paraphrase,"Since the gate was broken, Inez did mend it.",polarity,polarity_style_0,dev,dev,dev,Inez,Noah,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_008__counterfactual,polarity_style_0_008,counterfactual,"Because the gate was broken, Inez did not fix it.",polarity,polarity_style_0,dev,dev,dev,Inez,Noah,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_009__base,polarity_style_0_009,base,Jonah did repair the engine because it was broken.,polarity,polarity_style_0,dev,dev,dev,Jonah,Ava,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_009__paraphrase,polarity_style_0_009,paraphrase,"Since the engine was broken, Jonah did mend it.",polarity,polarity_style_0,dev,dev,dev,Jonah,Ava,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_009__counterfactual,polarity_style_0_009,counterfactual,"Because the engine was broken, Jonah did not fix it.",polarity,polarity_style_0,dev,dev,dev,Jonah,Ava,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_010__base,polarity_style_0_010,base,Keira did repair the bike because it was broken.,polarity,polarity_style_0,dev,dev,dev,Keira,Ben,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_010__paraphrase,polarity_style_0_010,paraphrase,"Since the bike was broken, Keira did mend it.",polarity,polarity_style_0,dev,dev,dev,Keira,Ben,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_010__counterfactual,polarity_style_0_010,counterfactual,"Because the bike was broken, Keira did not fix it.",polarity,polarity_style_0,dev,dev,dev,Keira,Ben,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_011__base,polarity_style_0_011,base,Liam did repair the radio because it was broken.,polarity,polarity_style_0,dev,dev,dev,Liam,Clara,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_011__paraphrase,polarity_style_0_011,paraphrase,"Since the radio was broken, Liam did mend it.",polarity,polarity_style_0,dev,dev,dev,Liam,Clara,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_011__counterfactual,polarity_style_0_011,counterfactual,"Because the radio was broken, Liam did not fix it.",polarity,polarity_style_0,dev,dev,dev,Liam,Clara,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_012__base,polarity_style_0_012,base,Maya did repair the lamp because it was broken.,polarity,polarity_style_0,dev,dev,dev,Maya,Diego,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_012__paraphrase,polarity_style_0_012,paraphrase,"Since the lamp was broken, Maya did mend it.",polarity,polarity_style_0,dev,dev,dev,Maya,Diego,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_012__counterfactual,polarity_style_0_012,counterfactual,"Because the lamp was broken, Maya did not fix it.",polarity,polarity_style_0,dev,dev,dev,Maya,Diego,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_013__base,polarity_style_0_013,base,Noah did repair the gate because it was broken.,polarity,polarity_style_0,dev,dev,dev,Noah,Elena,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_013__paraphrase,polarity_style_0_013,paraphrase,"Since the gate was broken, Noah did mend it.",polarity,polarity_style_0,dev,dev,dev,Noah,Elena,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_0_013__counterfactual,polarity_style_0_013,counterfactual,"Because the gate was broken, Noah did not fix it.",polarity,polarity_style_0,dev,dev,dev,Noah,Elena,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_0_014__base,polarity_style_0_014,base,Priya did repair the engine because it was broken.,polarity,polarity_style_0,test_entity,dev,test,Priya,Victor,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_0_014__paraphrase,polarity_style_0_014,paraphrase,"Since the engine was broken, Priya did mend it.",polarity,polarity_style_0,test_entity,dev,test,Priya,Victor,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_0_014__counterfactual,polarity_style_0_014,counterfactual,"Because the engine was broken, Priya did not fix it.",polarity,polarity_style_0,test_entity,dev,test,Priya,Victor,repair,,,causal,preserved,negative,,False,False,False,False,False,False,True,False
polarity_style_0_015__base,polarity_style_0_015,base,Owen did repair the bike because it was broken.,polarity,polarity_style_0,test_entity,dev,test,Owen,Priya,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_0_015__paraphrase,polarity_style_0_015,paraphrase,"Since the bike was broken, Owen did mend it.",polarity,polarity_style_0,test_entity,dev,test,Owen,Priya,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_0_015__counterfactual,polarity_style_0_015,counterfactual,"Because the bike was broken, Owen did not fix it.",polarity,polarity_style_0,test_entity,dev,test,Owen,Priya,repair,,,causal,preserved,negative,,False,False,False,False,False,False,True,False
polarity_style_0_016__base,polarity_style_0_016,base,Rosa did repair the radio because it was broken.,polarity,polarity_style_0,test_entity,dev,test,Rosa,Owen,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_0_016__paraphrase,polarity_style_0_016,paraphrase,"Since the radio was broken, Rosa did mend it.",polarity,polarity_style_0,test_entity,dev,test,Rosa,Owen,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_0_016__counterfactual,polarity_style_0_016,counterfactual,"Because the radio was broken, Rosa did not fix it.",polarity,polarity_style_0,test_entity,dev,test,Rosa,Owen,repair,,,causal,preserved,negative,,False,False,False,False,False,False,True,False
polarity_style_0_017__base,polarity_style_0_017,base,Theo did repair the lamp because it was broken.,polarity,polarity_style_0,test_entity,dev,test,Theo,Rosa,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_0_017__paraphrase,polarity_style_0_017,paraphrase,"Since the lamp was broken, Theo did mend it.",polarity,polarity_style_0,test_entity,dev,test,Theo,Rosa,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_0_017__counterfactual,polarity_style_0_017,counterfactual,"Because the lamp was broken, Theo did not fix it.",polarity,polarity_style_0,test_entity,dev,test,Theo,Rosa,repair,,,causal,preserved,negative,,False,False,False,False,False,False,True,False
polarity_style_0_018__base,polarity_style_0_018,base,Uma did repair the gate because it was broken.,polarity,polarity_style_0,test_entity,dev,test,Uma,Theo,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_0_018__paraphrase,polarity_style_0_018,paraphrase,"Since the gate was broken, Uma did mend it.",polarity,polarity_style_0,test_entity,dev,test,Uma,Theo,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
